target_chr	target_start	target_end	bait_chr	bait_start	bait_end	bait_name	score	tissue	promoter_chr	promoter_start	promoter_end	gene	overlapping_bp
chr12	71306319	71310362	chr12	71531191	71535132	mm795	5.88	HB	chr12	71309026	71312427	Dact1	1336
chr12	72937463	72943281	chr12	73049288	73053247	hs1602	10.08	NT	chr12	72939426	72941027	4930447C04Rik, Six6	1601
chr12	72937463	72943281	chr12	73049288	73053247	hs1602	10.08	NT	chr12	72941426	72941827	4930447C04Rik, Six6	401
chr12	72937463	72943281	chr12	73049288	73053247	hs1602	11.48	FB	chr12	72939426	72941027	4930447C04Rik, Six6	1601
chr12	72937463	72943281	chr12	73049288	73053247	hs1602	11.48	FB	chr12	72941426	72941827	4930447C04Rik, Six6	401
chr12	72937463	72943281	chr12	73049288	73053247	hs1602	12.11	HB	chr12	72939426	72941027	4930447C04Rik, Six6	1601
chr12	72937463	72943281	chr12	73049288	73053247	hs1602	12.11	HB	chr12	72941426	72941827	4930447C04Rik, Six6	401
chr12	72937463	72943281	chr12	73049288	73053247	hs1602	16.42	MB	chr12	72939426	72941027	4930447C04Rik, Six6	1601
chr12	72937463	72943281	chr12	73049288	73053247	hs1602	16.42	MB	chr12	72941426	72941827	4930447C04Rik, Six6	401
chr12	72937463	72943281	chr12	73049288	73053247	hs1602	5.69	TL	chr12	72939426	72941027	4930447C04Rik, Six6	1601
chr12	72937463	72943281	chr12	73049288	73053247	hs1602	5.69	TL	chr12	72941426	72941827	4930447C04Rik, Six6	401
chr12	72937463	72943281	chr12	73049288	73053247	hs1602	5.75	TK	chr12	72939426	72941027	4930447C04Rik, Six6	1601
chr12	72937463	72943281	chr12	73049288	73053247	hs1602	5.75	TK	chr12	72941426	72941827	4930447C04Rik, Six6	401
chr12	72943282	72947936	chr12	73049288	73053247	hs1602	5.22	NT	chr12	72945026	72946426	Gm26709	1400
chr12	72943282	72947936	chr12	73049288	73053247	hs1602	6.7	FB	chr12	72945026	72946426	Gm26709	1400
chr12	72943282	72947936	chr12	73049288	73053247	hs1602	7.86	HB	chr12	72945026	72946426	Gm26709	1400
chr12	72943282	72947936	chr12	73049288	73053247	hs1602	8.59	MB	chr12	72945026	72946426	Gm26709	1400
chr12	73111076	73114364	chr12	73049288	73053247	hs1602	7.25	TL	chr12	73110026	73113827	Six4	2751
chr12	73111076	73114364	chr12	73049288	73053247	hs1602	7.56	TK	chr12	73110026	73113827	Six4	2751
chr12	73541879	73545010	chr12	73049288	73053247	hs1602	12.42	NT	chr12	73544226	73546827	Tmem30b	784
chr12	73541879	73545010	chr12	73049288	73053247	hs1602	12.91	FB	chr12	73544226	73546827	Tmem30b	784
chr12	73541879	73545010	chr12	73049288	73053247	hs1602	12.9	HB	chr12	73544226	73546827	Tmem30b	784
chr12	73541879	73545010	chr12	73049288	73053247	hs1602	13.98	HR	chr12	73544226	73546827	Tmem30b	784
chr12	73541879	73545010	chr12	73049288	73053247	hs1602	14.66	FL	chr12	73544226	73546827	Tmem30b	784
chr12	73541879	73545010	chr12	73049288	73053247	hs1602	16.14	CF	chr12	73544226	73546827	Tmem30b	784
chr12	73541879	73545010	chr12	73049288	73053247	hs1602	19.41	TK	chr12	73544226	73546827	Tmem30b	784
chr12	73541879	73545010	chr12	73049288	73053247	hs1602	21.79	HL	chr12	73544226	73546827	Tmem30b	784
chr12	73541879	73545010	chr12	73049288	73053247	hs1602	23.77	TL	chr12	73544226	73546827	Tmem30b	784
chr12	73541879	73545010	chr12	73049288	73053247	hs1602	7.61	MB	chr12	73544226	73546827	Tmem30b	784
chr12	73545011	73549870	chr12	73049288	73053247	hs1602	15.2	NT	chr12	73544226	73546827	Tmem30b	1816
chr12	73545011	73549870	chr12	73049288	73053247	hs1602	15.35	MB	chr12	73544226	73546827	Tmem30b	1816
chr12	73545011	73549870	chr12	73049288	73053247	hs1602	15.67	HR	chr12	73544226	73546827	Tmem30b	1816
chr12	73545011	73549870	chr12	73049288	73053247	hs1602	17.42	HB	chr12	73544226	73546827	Tmem30b	1816
chr12	73545011	73549870	chr12	73049288	73053247	hs1602	19.6	CF	chr12	73544226	73546827	Tmem30b	1816
chr12	73545011	73549870	chr12	73049288	73053247	hs1602	20.25	TK	chr12	73544226	73546827	Tmem30b	1816
chr12	73545011	73549870	chr12	73049288	73053247	hs1602	23.81	HL	chr12	73544226	73546827	Tmem30b	1816
chr12	73545011	73549870	chr12	73049288	73053247	hs1602	24.24	FB	chr12	73544226	73546827	Tmem30b	1816
chr12	73545011	73549870	chr12	73049288	73053247	hs1602	29.38	TL	chr12	73544226	73546827	Tmem30b	1816
chr12	73545011	73549870	chr12	73049288	73053247	hs1602	31.6	FL	chr12	73544226	73546827	Tmem30b	1816
chr12	79925554	79930930	chr12	79845657	79849739	hs1616	6.73	TL	chr12	79925026	79926427	9430078K24Rik	873
chr12	79925554	79930930	chr12	79845657	79849739	hs1616	6.93	CF	chr12	79925026	79926427	9430078K24Rik	873
chr12	79925554	79930930	chr12	79845657	79849739	hs1616	6.95	TK	chr12	79925026	79926427	9430078K24Rik	873
chr12	80105843	80111519	chr12	79795408	79798999	mm1393	5.11	CF	chr12	80108426	80117227	1300014J16Rik, Zfp36l1	3093
chr12	80105843	80111519	chr12	79795408	79798999	mm1393	5.3	TL	chr12	80108426	80117227	1300014J16Rik, Zfp36l1	3093
chr12	80105843	80111519	chr12	79795408	79798999	mm1393	5.57	MB	chr12	80108426	80117227	1300014J16Rik, Zfp36l1	3093
chr12	80105843	80111519	chr12	79795408	79798999	mm1393	5.5	FB	chr12	80108426	80117227	1300014J16Rik, Zfp36l1	3093
chr12	80105843	80111519	chr12	79795408	79798999	mm1393	6.7	HL	chr12	80108426	80117227	1300014J16Rik, Zfp36l1	3093
chr12	80105843	80111519	chr12	79845657	79849739	hs1616	14.5	HL	chr12	80108426	80117227	1300014J16Rik, Zfp36l1	3093
chr12	80105843	80111519	chr12	79845657	79849739	hs1616	6.08	FB	chr12	80108426	80117227	1300014J16Rik, Zfp36l1	3093
chr12	80105843	80111519	chr12	79845657	79849739	hs1616	7.29	FL	chr12	80108426	80117227	1300014J16Rik, Zfp36l1	3093
chr12	80105843	80111519	chr12	79845657	79849739	hs1616	8.31	TL	chr12	80108426	80117227	1300014J16Rik, Zfp36l1	3093
chr12	80105843	80111519	chr12	79845657	79849739	hs1616	8.95	CF	chr12	80108426	80117227	1300014J16Rik, Zfp36l1	3093
chr12	80105843	80111519	chr12	79845657	79849739	hs1616	9.54	TK	chr12	80108426	80117227	1300014J16Rik, Zfp36l1	3093
chr12	80111520	80114010	chr12	79795408	79798999	mm1393	5.75	CF	chr12	80108426	80117227	1300014J16Rik, Zfp36l1	2490
chr12	80111520	80114010	chr12	79845657	79849739	hs1616	5.63	TK	chr12	80108426	80117227	1300014J16Rik, Zfp36l1	2490
chr12	80111520	80114010	chr12	79845657	79849739	hs1616	7.1	CF	chr12	80108426	80117227	1300014J16Rik, Zfp36l1	2490
chr12	80111520	80114010	chr12	79845657	79849739	hs1616	7.93	TL	chr12	80108426	80117227	1300014J16Rik, Zfp36l1	2490
chr12	80111520	80114010	chr12	79845657	79849739	hs1616	8.64	HL	chr12	80108426	80117227	1300014J16Rik, Zfp36l1	2490
chr12	80114011	80119417	chr12	79795408	79798999	mm1393	5.62	FL	chr12	80108426	80117227	1300014J16Rik, Zfp36l1	3216
chr12	80114011	80119417	chr12	79795408	79798999	mm1393	5.71	TL	chr12	80108426	80117227	1300014J16Rik, Zfp36l1	3216
chr12	80114011	80119417	chr12	79795408	79798999	mm1393	5.81	TK	chr12	80108426	80117227	1300014J16Rik, Zfp36l1	3216
chr12	80114011	80119417	chr12	79795408	79798999	mm1393	5.85	MB	chr12	80108426	80117227	1300014J16Rik, Zfp36l1	3216
chr12	80114011	80119417	chr12	79795408	79798999	mm1393	5.89	NT	chr12	80108426	80117227	1300014J16Rik, Zfp36l1	3216
chr12	80114011	80119417	chr12	79845657	79849739	hs1616	10.38	CF	chr12	80108426	80117227	1300014J16Rik, Zfp36l1	3216
chr12	80114011	80119417	chr12	79845657	79849739	hs1616	5.23	MB	chr12	80108426	80117227	1300014J16Rik, Zfp36l1	3216
chr12	80114011	80119417	chr12	79845657	79849739	hs1616	6.94	FB	chr12	80108426	80117227	1300014J16Rik, Zfp36l1	3216
chr12	80114011	80119417	chr12	79845657	79849739	hs1616	8.05	FL	chr12	80108426	80117227	1300014J16Rik, Zfp36l1	3216
chr12	80114011	80119417	chr12	79845657	79849739	hs1616	8.25	HL	chr12	80108426	80117227	1300014J16Rik, Zfp36l1	3216
chr12	80114011	80119417	chr12	79845657	79849739	hs1616	8.39	TK	chr12	80108426	80117227	1300014J16Rik, Zfp36l1	3216
chr12	80114011	80119417	chr12	79845657	79849739	hs1616	8.3	TL	chr12	80108426	80117227	1300014J16Rik, Zfp36l1	3216
chr12	80129478	80131132	chr12	79845657	79849739	hs1616	5.58	TL	chr12	80130226	80133227	2310015A10Rik	906
chr12	80129478	80131132	chr12	79845657	79849739	hs1616	5.8	HL	chr12	80130226	80133227	2310015A10Rik	906
chr12	80131133	80135296	chr12	79795408	79798999	mm1393	5.08	HL	chr12	80130226	80133227	2310015A10Rik	2094
chr12	80131133	80135296	chr12	79795408	79798999	mm1393	6.07	TK	chr12	80130226	80133227	2310015A10Rik	2094
chr12	80131133	80135296	chr12	79795408	79798999	mm1393	6.59	TL	chr12	80130226	80133227	2310015A10Rik	2094
chr12	80131133	80135296	chr12	79795408	79798999	mm1393	7.27	MB	chr12	80130226	80133227	2310015A10Rik	2094
chr12	80131133	80135296	chr12	79795408	79798999	mm1393	8.23	FL	chr12	80130226	80133227	2310015A10Rik	2094
chr12	80131133	80135296	chr12	79845657	79849739	hs1616	10.64	HL	chr12	80130226	80133227	2310015A10Rik	2094
chr12	80131133	80135296	chr12	79845657	79849739	hs1616	11.26	CF	chr12	80130226	80133227	2310015A10Rik	2094
chr12	80131133	80135296	chr12	79845657	79849739	hs1616	12.25	FL	chr12	80130226	80133227	2310015A10Rik	2094
chr12	80131133	80135296	chr12	79845657	79849739	hs1616	5.11	TK	chr12	80130226	80133227	2310015A10Rik	2094
chr12	80131133	80135296	chr12	79845657	79849739	hs1616	6.15	MB	chr12	80130226	80133227	2310015A10Rik	2094
chr12	80131133	80135296	chr12	79845657	79849739	hs1616	7.16	HR	chr12	80130226	80133227	2310015A10Rik	2094
chr12	80131133	80135296	chr12	79845657	79849739	hs1616	9.33	TL	chr12	80130226	80133227	2310015A10Rik	2094
chr12	83480585	83484592	chr12	83072065	83075232	mm78	5.48	HR	chr12	83484426	83489227	Dpf3	166
chr12	83484593	83490475	chr12	83072065	83075232	mm78	7.8	HR	chr12	83484426	83489227	Dpf3	4634
chr12	83514893	83522574	chr12	83072065	83075232	mm78	5.01	HB	chr12	83520026	83521627	Dcaf4	1601
chr12	83514893	83522574	chr12	83072065	83075232	mm78	7.1	NT	chr12	83520026	83521627	Dcaf4	1601
chr12	83514893	83522574	chr12	83072065	83075232	mm78	7.56	TL	chr12	83520026	83521627	Dcaf4	1601
chr12	83514893	83522574	chr12	83072065	83075232	mm78	7	HR	chr12	83520026	83521627	Dcaf4	1601
chr12	83918688	83923971	chr12	85452618	85457057	mm260	5.88	NT	chr12	83920226	83923427	Numb	3201
chr12	85338479	85342725	chr12	85452618	85457057	mm260	5.16	HL	chr12	85337826	85340427	Nek9	1948
chr12	85338479	85342725	chr12	85452618	85457057	mm260	5.61	NT	chr12	85337826	85340427	Nek9	1948
chr12	85338479	85342725	chr12	85452618	85457057	mm260	5.62	TL	chr12	85337826	85340427	Nek9	1948
chr12	85338479	85342725	chr12	85452618	85457057	mm260	6.55	HR	chr12	85337826	85340427	Nek9	1948
chr12	85338479	85342725	chr12	85452618	85457057	mm260	7.16	FL	chr12	85337826	85340427	Nek9	1948
chr12	85371937	85374069	chr12	85452618	85457057	mm260	5.68	TK	chr12	85373226	85375827	Tmed10	843
chr12	85371937	85374069	chr12	85452618	85457057	mm260	6.52	TL	chr12	85373226	85375827	Tmed10	843
chr12	85467312	85472142	chr12	85452618	85457057	mm260	5.92	HR	chr12	85471626	85477027	Fos	516
chr12	85475430	85480399	chr12	85452618	85457057	mm260	5.75	TL	chr12	85471626	85477027	Fos	1597
chr12	86878622	86879946	chr12	86800396	86805544	hs1466	5.16	FL	chr12	86879226	86886027	Irf2bpl	720
chr12	86878622	86879946	chr12	86800396	86805544	hs1466	5.19	HL	chr12	86879226	86886027	Irf2bpl	720
chr12	86878622	86879946	chr12	86800396	86805544	hs1466	5.96	TK	chr12	86879226	86886027	Irf2bpl	720
chr12	86878622	86879946	chr12	86800396	86805544	hs1466	5.98	CF	chr12	86879226	86886027	Irf2bpl	720
chr12	86878622	86879946	chr12	86800396	86805544	hs1466	7.69	MB	chr12	86879226	86886027	Irf2bpl	720
chr12	86878622	86879946	chr12	86823493	86827523	mm1444	5.35	HB	chr12	86879226	86886027	Irf2bpl	720
chr12	86878622	86879946	chr12	86823493	86827523	mm1444	5.69	FB	chr12	86879226	86886027	Irf2bpl	720
chr12	86878622	86879946	chr12	86823493	86827523	mm1444	6.34	CF	chr12	86879226	86886027	Irf2bpl	720
chr12	86878622	86879946	chr12	86823493	86827523	mm1444	6.89	MB	chr12	86879226	86886027	Irf2bpl	720
chr12	86879947	86883816	chr12	86800396	86805544	hs1466	10.07	HR	chr12	86879226	86886027	Irf2bpl	3869
chr12	86879947	86883816	chr12	86800396	86805544	hs1466	10.24	TK	chr12	86879226	86886027	Irf2bpl	3869
chr12	86879947	86883816	chr12	86800396	86805544	hs1466	11.16	MB	chr12	86879226	86886027	Irf2bpl	3869
chr12	86879947	86883816	chr12	86800396	86805544	hs1466	11.39	NT	chr12	86879226	86886027	Irf2bpl	3869
chr12	86879947	86883816	chr12	86800396	86805544	hs1466	8.5	FL	chr12	86879226	86886027	Irf2bpl	3869
chr12	86879947	86883816	chr12	86800396	86805544	hs1466	8.74	TL	chr12	86879226	86886027	Irf2bpl	3869
chr12	86879947	86883816	chr12	86800396	86805544	hs1466	9.22	CF	chr12	86879226	86886027	Irf2bpl	3869
chr12	86879947	86883816	chr12	86800396	86805544	hs1466	9.51	HL	chr12	86879226	86886027	Irf2bpl	3869
chr12	86879947	86883816	chr12	86800396	86805544	hs1466	9.58	HB	chr12	86879226	86886027	Irf2bpl	3869
chr12	86879947	86883816	chr12	86800396	86805544	hs1466	9.96	FB	chr12	86879226	86886027	Irf2bpl	3869
chr12	86879947	86883816	chr12	86823493	86827523	mm1444	11.07	NT	chr12	86879226	86886027	Irf2bpl	3869
chr12	86879947	86883816	chr12	86823493	86827523	mm1444	5.35	HR	chr12	86879226	86886027	Irf2bpl	3869
chr12	86879947	86883816	chr12	86823493	86827523	mm1444	5.38	HL	chr12	86879226	86886027	Irf2bpl	3869
chr12	86879947	86883816	chr12	86823493	86827523	mm1444	6.38	TK	chr12	86879226	86886027	Irf2bpl	3869
chr12	86879947	86883816	chr12	86823493	86827523	mm1444	6.99	FL	chr12	86879226	86886027	Irf2bpl	3869
chr12	86879947	86883816	chr12	86823493	86827523	mm1444	7.27	FB	chr12	86879226	86886027	Irf2bpl	3869
chr12	86879947	86883816	chr12	86823493	86827523	mm1444	7.44	TL	chr12	86879226	86886027	Irf2bpl	3869
chr12	86879947	86883816	chr12	86823493	86827523	mm1444	7.66	CF	chr12	86879226	86886027	Irf2bpl	3869
chr12	86879947	86883816	chr12	86823493	86827523	mm1444	7.88	HB	chr12	86879226	86886027	Irf2bpl	3869
chr12	86879947	86883816	chr12	86823493	86827523	mm1444	9.87	MB	chr12	86879226	86886027	Irf2bpl	3869
chr12	86883817	86885822	chr12	86800396	86805544	hs1466	10.32	TK	chr12	86879226	86886027	Irf2bpl	2005
chr12	86883817	86885822	chr12	86800396	86805544	hs1466	11.04	TL	chr12	86879226	86886027	Irf2bpl	2005
chr12	86883817	86885822	chr12	86800396	86805544	hs1466	14.22	MB	chr12	86879226	86886027	Irf2bpl	2005
chr12	86883817	86885822	chr12	86800396	86805544	hs1466	5.02	FL	chr12	86879226	86886027	Irf2bpl	2005
chr12	86883817	86885822	chr12	86800396	86805544	hs1466	5.27	FB	chr12	86879226	86886027	Irf2bpl	2005
chr12	86883817	86885822	chr12	86800396	86805544	hs1466	6.56	HR	chr12	86879226	86886027	Irf2bpl	2005
chr12	86883817	86885822	chr12	86800396	86805544	hs1466	7.55	CF	chr12	86879226	86886027	Irf2bpl	2005
chr12	86883817	86885822	chr12	86800396	86805544	hs1466	8.28	HB	chr12	86879226	86886027	Irf2bpl	2005
chr12	86883817	86885822	chr12	86800396	86805544	hs1466	8.46	NT	chr12	86879226	86886027	Irf2bpl	2005
chr12	86883817	86885822	chr12	86823493	86827523	mm1444	10.36	MB	chr12	86879226	86886027	Irf2bpl	2005
chr12	86883817	86885822	chr12	86823493	86827523	mm1444	5.2	FL	chr12	86879226	86886027	Irf2bpl	2005
chr12	86883817	86885822	chr12	86823493	86827523	mm1444	6.35	HB	chr12	86879226	86886027	Irf2bpl	2005
chr12	86883817	86885822	chr12	86823493	86827523	mm1444	7.03	TL	chr12	86879226	86886027	Irf2bpl	2005
chr12	86883817	86885822	chr12	86823493	86827523	mm1444	7.47	NT	chr12	86879226	86886027	Irf2bpl	2005
chr12	86883817	86885822	chr12	86823493	86827523	mm1444	7	TK	chr12	86879226	86886027	Irf2bpl	2005
chr12	86885823	86889073	chr12	85452618	85457057	mm260	6.23	TL	chr12	86879226	86886027	Irf2bpl	204
chr12	86885823	86889073	chr12	86800396	86805544	hs1466	13.59	FB	chr12	86879226	86886027	Irf2bpl	204
chr12	86885823	86889073	chr12	86800396	86805544	hs1466	14.07	CF	chr12	86879226	86886027	Irf2bpl	204
chr12	86885823	86889073	chr12	86800396	86805544	hs1466	14.78	FL	chr12	86879226	86886027	Irf2bpl	204
chr12	86885823	86889073	chr12	86800396	86805544	hs1466	15.07	HR	chr12	86879226	86886027	Irf2bpl	204
chr12	86885823	86889073	chr12	86800396	86805544	hs1466	16.6	HB	chr12	86879226	86886027	Irf2bpl	204
chr12	86885823	86889073	chr12	86800396	86805544	hs1466	17.18	HL	chr12	86879226	86886027	Irf2bpl	204
chr12	86885823	86889073	chr12	86800396	86805544	hs1466	20.32	NT	chr12	86879226	86886027	Irf2bpl	204
chr12	86885823	86889073	chr12	86800396	86805544	hs1466	21.82	TK	chr12	86879226	86886027	Irf2bpl	204
chr12	86885823	86889073	chr12	86800396	86805544	hs1466	21.84	TL	chr12	86879226	86886027	Irf2bpl	204
chr12	86885823	86889073	chr12	86800396	86805544	hs1466	23.23	MB	chr12	86879226	86886027	Irf2bpl	204
chr12	86885823	86889073	chr12	86823493	86827523	mm1444	10.17	TL	chr12	86879226	86886027	Irf2bpl	204
chr12	86885823	86889073	chr12	86823493	86827523	mm1444	11.05	FL	chr12	86879226	86886027	Irf2bpl	204
chr12	86885823	86889073	chr12	86823493	86827523	mm1444	11.64	FB	chr12	86879226	86886027	Irf2bpl	204
chr12	86885823	86889073	chr12	86823493	86827523	mm1444	11.74	HR	chr12	86879226	86886027	Irf2bpl	204
chr12	86885823	86889073	chr12	86823493	86827523	mm1444	11.78	CF	chr12	86879226	86886027	Irf2bpl	204
chr12	86885823	86889073	chr12	86823493	86827523	mm1444	11.79	HB	chr12	86879226	86886027	Irf2bpl	204
chr12	86885823	86889073	chr12	86823493	86827523	mm1444	12.54	TK	chr12	86879226	86886027	Irf2bpl	204
chr12	86885823	86889073	chr12	86823493	86827523	mm1444	17.18	NT	chr12	86879226	86886027	Irf2bpl	204
chr12	86885823	86889073	chr12	86823493	86827523	mm1444	17.28	MB	chr12	86879226	86886027	Irf2bpl	204
chr12	86885823	86889073	chr12	86823493	86827523	mm1444	8.91	HL	chr12	86879226	86886027	Irf2bpl	204
chr12	86941730	86945923	chr12	86800396	86805544	hs1466	10.41	TK	chr12	86945826	86949027	Cipc	97
chr12	86941730	86945923	chr12	86800396	86805544	hs1466	10.63	NT	chr12	86945826	86949027	Cipc	97
chr12	86941730	86945923	chr12	86800396	86805544	hs1466	11.22	FL	chr12	86945826	86949027	Cipc	97
chr12	86941730	86945923	chr12	86800396	86805544	hs1466	12.03	HL	chr12	86945826	86949027	Cipc	97
chr12	86941730	86945923	chr12	86800396	86805544	hs1466	12.67	TL	chr12	86945826	86949027	Cipc	97
chr12	86941730	86945923	chr12	86800396	86805544	hs1466	15.21	MB	chr12	86945826	86949027	Cipc	97
chr12	86941730	86945923	chr12	86800396	86805544	hs1466	8.33	HR	chr12	86945826	86949027	Cipc	97
chr12	86941730	86945923	chr12	86800396	86805544	hs1466	9.13	CF	chr12	86945826	86949027	Cipc	97
chr12	86941730	86945923	chr12	86800396	86805544	hs1466	9.24	FB	chr12	86945826	86949027	Cipc	97
chr12	86941730	86945923	chr12	86800396	86805544	hs1466	9.86	HB	chr12	86945826	86949027	Cipc	97
chr12	86941730	86945923	chr12	86823493	86827523	mm1444	11.99	MB	chr12	86945826	86949027	Cipc	97
chr12	86941730	86945923	chr12	86823493	86827523	mm1444	5.58	TL	chr12	86945826	86949027	Cipc	97
chr12	86941730	86945923	chr12	86823493	86827523	mm1444	5.5	CF	chr12	86945826	86949027	Cipc	97
chr12	86941730	86945923	chr12	86823493	86827523	mm1444	5.63	FL	chr12	86945826	86949027	Cipc	97
chr12	86941730	86945923	chr12	86823493	86827523	mm1444	5.97	NT	chr12	86945826	86949027	Cipc	97
chr12	86941730	86945923	chr12	86823493	86827523	mm1444	7.09	FB	chr12	86945826	86949027	Cipc	97
chr12	86941730	86945923	chr12	86823493	86827523	mm1444	7.17	HB	chr12	86945826	86949027	Cipc	97
chr12	86945924	86948905	chr12	86800396	86805544	hs1466	10.84	MB	chr12	86945826	86949027	Cipc	2981
chr12	86945924	86948905	chr12	86800396	86805544	hs1466	5.12	HL	chr12	86945826	86949027	Cipc	2981
chr12	86945924	86948905	chr12	86800396	86805544	hs1466	5.63	TK	chr12	86945826	86949027	Cipc	2981
chr12	86945924	86948905	chr12	86800396	86805544	hs1466	6.14	CF	chr12	86945826	86949027	Cipc	2981
chr12	86945924	86948905	chr12	86800396	86805544	hs1466	7.05	TL	chr12	86945826	86949027	Cipc	2981
chr12	86945924	86948905	chr12	86800396	86805544	hs1466	7.21	HR	chr12	86945826	86949027	Cipc	2981
chr12	86945924	86948905	chr12	86800396	86805544	hs1466	7.34	HB	chr12	86945826	86949027	Cipc	2981
chr12	86945924	86948905	chr12	86800396	86805544	hs1466	8.36	FB	chr12	86945826	86949027	Cipc	2981
chr12	86945924	86948905	chr12	86800396	86805544	hs1466	9.33	FL	chr12	86945826	86949027	Cipc	2981
chr12	86945924	86948905	chr12	86800396	86805544	hs1466	9.69	NT	chr12	86945826	86949027	Cipc	2981
chr12	86945924	86948905	chr12	86823493	86827523	mm1444	6.52	NT	chr12	86945826	86949027	Cipc	2981
chr12	86945924	86948905	chr12	86823493	86827523	mm1444	7.61	MB	chr12	86945826	86949027	Cipc	2981
chr12	86948906	86953404	chr12	86800396	86805544	hs1466	11.17	FB	chr12	86945826	86949027	Cipc	121
chr12	86948906	86953404	chr12	86800396	86805544	hs1466	5.3	HR	chr12	86945826	86949027	Cipc	121
chr12	86948906	86953404	chr12	86800396	86805544	hs1466	5.59	HL	chr12	86945826	86949027	Cipc	121
chr12	86948906	86953404	chr12	86800396	86805544	hs1466	6.73	FL	chr12	86945826	86949027	Cipc	121
chr12	86948906	86953404	chr12	86800396	86805544	hs1466	7.17	NT	chr12	86945826	86949027	Cipc	121
chr12	86948906	86953404	chr12	86800396	86805544	hs1466	8.03	TL	chr12	86945826	86949027	Cipc	121
chr12	86948906	86953404	chr12	86800396	86805544	hs1466	8.75	TK	chr12	86945826	86949027	Cipc	121
chr12	86948906	86953404	chr12	86800396	86805544	hs1466	8.86	CF	chr12	86945826	86949027	Cipc	121
chr12	86948906	86953404	chr12	86800396	86805544	hs1466	9.13	HB	chr12	86945826	86949027	Cipc	121
chr12	86948906	86953404	chr12	86800396	86805544	hs1466	9.16	MB	chr12	86945826	86949027	Cipc	121
chr12	86948906	86953404	chr12	86823493	86827523	mm1444	5.19	TL	chr12	86945826	86949027	Cipc	121
chr12	86948906	86953404	chr12	86823493	86827523	mm1444	6	HR	chr12	86945826	86949027	Cipc	121
chr12	86989113	86992903	chr12	86800396	86805544	hs1466	5.73	NT	chr12	86989226	86991227	Zdhhc22	2001
chr12	87298202	87308601	chr12	86800396	86805544	hs1466	6.08	FB	chr12	87299026	87301026	Ism2	2000
chr12	87298202	87308601	chr12	86800396	86805544	hs1466	7.14	HR	chr12	87299026	87301026	Ism2	2000
chr12	87298202	87308601	chr12	86823493	86827523	mm1444	5.63	CF	chr12	87299026	87301026	Ism2	2000
chr12	87298202	87308601	chr12	88798852	88802797	mm1202	5.32	TL	chr12	87299026	87301026	Ism2	2000
chr12	87471654	87474434	chr12	88983099	88986583	mm296	5.57	HB	chr12	87470430	87472631	Snw1	977
chr12	88355485	88361394	chr12	88983099	88986583	mm296	7.03	MB	chr12	88360230	88361431	Adck1	1164
chr12	88355485	88361394	chr12	88983099	88986583	mm296	7.39	TL	chr12	88360230	88361431	Adck1	1164
chr12	88355485	88361394	chr12	88983099	88986583	mm296	7.88	FL	chr12	88360230	88361431	Adck1	1164
chr12	88361395	88366519	chr12	88983099	88986583	mm296	5.3	HR	chr12	88360230	88361431	Adck1	36
chr12	88361395	88366519	chr12	88983099	88986583	mm296	6.3	TL	chr12	88360230	88361431	Adck1	36
chr12	88720492	88723588	chr12	88983099	88986583	mm296	7	HB	chr12	88722630	88728231	Nrxn3	958
chr12	88723589	88728984	chr12	88857698	88861692	mm1203	6.06	MB	chr12	88722630	88728231	Nrxn3	4642
chr12	88723589	88728984	chr12	88983099	88986583	mm296	12.41	MB	chr12	88722630	88728231	Nrxn3	4642
chr12	88723589	88728984	chr12	88983099	88986583	mm296	5.75	TK	chr12	88722630	88728231	Nrxn3	4642
chr12	88723589	88728984	chr12	88983099	88986583	mm296	6.58	CF	chr12	88722630	88728231	Nrxn3	4642
chr12	88723589	88728984	chr12	88983099	88986583	mm296	6.9	HR	chr12	88722630	88728231	Nrxn3	4642
chr12	88723589	88728984	chr12	88983099	88986583	mm296	7.96	FB	chr12	88722630	88728231	Nrxn3	4642
chr12	88723589	88728984	chr12	88983099	88986583	mm296	8.62	NT	chr12	88722630	88728231	Nrxn3	4642
chr12	88723589	88728984	chr12	88983099	88986583	mm296	9.26	HB	chr12	88722630	88728231	Nrxn3	4642
chr12	89808064	89813975	chr12	90130814	90134377	hs1369	5.21	HB	chr12	89811430	89816831	Nrxn3	2545
chr12	91399562	91404100	chr12	91676773	91681453	mm815	5.21	HR	chr12	91400226	91401227	Tshr	1001
chr12	91744041	91748005	chr12	91676773	91681453	mm815	5.43	HR	chr12	91745226	91746627	Ston2	1401
chr12	91769777	91779036	chr12	91676773	91681453	mm815	10.17	HB	chr12	91777626	91779627	Ston2	1410
chr12	91769777	91779036	chr12	91676773	91681453	mm815	11.23	MB	chr12	91777626	91779627	Ston2	1410
chr12	91769777	91779036	chr12	91676773	91681453	mm815	6.75	CF	chr12	91777626	91779627	Ston2	1410
chr12	91769777	91779036	chr12	91676773	91681453	mm815	7.09	TL	chr12	91777626	91779627	Ston2	1410
chr12	91769777	91779036	chr12	91676773	91681453	mm815	7.92	FL	chr12	91777626	91779627	Ston2	1410
chr12	91769777	91779036	chr12	91676773	91681453	mm815	8.37	TK	chr12	91777626	91779627	Ston2	1410
chr12	91769777	91779036	chr12	91676773	91681453	mm815	8.46	FB	chr12	91777626	91779627	Ston2	1410
chr12	91769777	91779036	chr12	91676773	91681453	mm815	8.83	HR	chr12	91777626	91779627	Ston2	1410
